DetId, BinaryDetId, Endcap-Disc name, Ring, r(mm), z(mm), tiltAngle(deg), phi(deg),  meanWidth(mm) (orthoradial), length(mm) (radial), sensorSpacing(mm), sensorThickness(mm)
354702356,1.01010010010001E+028,FPIX_2-D1,5,232.225,1744,90,33.75,33.85,43.45,0,0.15
354702360,1.01010010010001E+028,FPIX_2-D1,5,232.225,1752,90,41.25,33.85,43.45,0,0.15
354702364,1.01010010010001E+028,FPIX_2-D1,5,232.225,1744,90,48.75,33.85,43.45,0,0.15
354702368,1.01010010010001E+028,FPIX_2-D1,5,232.225,1752,90,56.25,33.85,43.45,0,0.15
354702372,1.01010010010001E+028,FPIX_2-D1,5,232.225,1744,90,63.75,33.85,43.45,0,0.15
354702376,1.01010010010001E+028,FPIX_2-D1,5,232.225,1752,90,71.25,33.85,43.45,0,0.15
354702380,1.01010010010001E+028,FPIX_2-D1,5,232.225,1744,90,78.75,33.85,43.45,0,0.15
354702384,1.01010010010001E+028,FPIX_2-D1,5,232.225,1752,90,86.25,33.85,43.45,0,0.15
354948120,1.010100101E+028,FPIX_2-D2,1,84.625,2003.59,90,99,33.85,43.45,0,0.15
354948124,1.010100101E+028,FPIX_2-D2,1,84.625,2011.59,90,117,33.85,43.45,0,0.15
354948128,1.010100101E+028,FPIX_2-D2,1,84.625,2003.59,90,135,33.85,43.45,0,0.15
354948132,1.010100101E+028,FPIX_2-D2,1,84.625,2011.59,90,153,33.85,43.45,0,0.15
354948136,1.010100101E+028,FPIX_2-D2,1,84.625,2003.59,90,171,33.85,43.45,0,0.15
354948140,1.010100101E+028,FPIX_2-D2,1,84.625,2011.59,90,-171,33.85,43.45,0,0.15
354948144,1.010100101E+028,FPIX_2-D2,1,84.625,2003.59,90,-153,33.85,43.45,0,0.15
354948148,1.010100101E+028,FPIX_2-D2,1,84.625,2011.59,90,-135,33.85,43.45,0,0.15
354948152,1.010100101E+028,FPIX_2-D2,1,84.625,2003.59,90,-117,33.85,43.45,0,0.15
354948156,1.010100101E+028,FPIX_2-D2,1,84.625,2011.59,90,-99,33.85,43.45,0,0.15
354948160,1.010100101E+028,FPIX_2-D2,1,84.625,2003.59,90,-81,33.85,43.45,0,0.15
354948164,1.010100101E+028,FPIX_2-D2,1,84.625,2011.59,90,-63,33.85,43.45,0,0.15
354948168,1.010100101E+028,FPIX_2-D2,1,84.625,2003.59,90,-45,33.85,43.45,0,0.15
354948172,1.010100101E+028,FPIX_2-D2,1,84.625,2011.59,90,-27,33.85,43.45,0,0.15
354948176,1.010100101E+028,FPIX_2-D2,1,84.625,2003.59,90,-9,33.85,43.45,0,0.15
354948100,1.010100101E+028,FPIX_2-D2,1,84.625,2011.59,90,9,33.85,43.45,0,0.15
354948104,1.010100101E+028,FPIX_2-D2,1,84.625,2003.59,90,27,33.85,43.45,0,0.15
354948108,1.010100101E+028,FPIX_2-D2,1,84.625,2011.59,90,45,33.85,43.45,0,0.15
354948112,1.010100101E+028,FPIX_2-D2,1,84.625,2003.59,90,63,33.85,43.45,0,0.15
354948116,1.010100101E+028,FPIX_2-D2,1,84.625,2011.59,90,81,33.85,43.45,0,0.15
354952224,1.010100101E+028,FPIX_2-D2,2,122.275,2007.59,90,96.428571,33.85,43.45,0,0.15
354952228,1.010100101E+028,FPIX_2-D2,2,122.275,2015.59,90,109.285714,33.85,43.45,0,0.15
354952232,1.010100101E+028,FPIX_2-D2,2,122.275,2007.59,90,122.142857,33.85,43.45,0,0.15
354952236,1.010100101E+028,FPIX_2-D2,2,122.275,2015.59,90,135,33.85,43.45,0,0.15
354952240,1.010100101E+028,FPIX_2-D2,2,122.275,2007.59,90,147.857143,33.85,43.45,0,0.15
354952244,1.010100101E+028,FPIX_2-D2,2,122.275,2015.59,90,160.714286,33.85,43.45,0,0.15
354952248,1.010100101E+028,FPIX_2-D2,2,122.275,2007.59,90,173.571429,33.85,43.45,0,0.15
354952252,1.010100101E+028,FPIX_2-D2,2,122.275,2015.59,90,-173.571429,33.85,43.45,0,0.15
354952256,1.010100101E+028,FPIX_2-D2,2,122.275,2007.59,90,-160.714286,33.85,43.45,0,0.15
354952260,1.010100101E+028,FPIX_2-D2,2,122.275,2015.59,90,-147.857143,33.85,43.45,0,0.15
354952264,1.010100101E+028,FPIX_2-D2,2,122.275,2007.59,90,-135,33.85,43.45,0,0.15
354952268,1.010100101E+028,FPIX_2-D2,2,122.275,2015.59,90,-122.142857,33.85,43.45,0,0.15
354952272,1.010100101E+028,FPIX_2-D2,2,122.275,2007.59,90,-109.285714,33.85,43.45,0,0.15
354952276,1.010100101E+028,FPIX_2-D2,2,122.275,2015.59,90,-96.428571,33.85,43.45,0,0.15
354952280,1.010100101E+028,FPIX_2-D2,2,122.275,2007.59,90,-83.571429,33.85,43.45,0,0.15
354952284,1.010100101E+028,FPIX_2-D2,2,122.275,2015.59,90,-70.714286,33.85,43.45,0,0.15
354952288,1.010100101E+028,FPIX_2-D2,2,122.275,2007.59,90,-57.857143,33.85,43.45,0,0.15
354952292,1.010100101E+028,FPIX_2-D2,2,122.275,2015.59,90,-45,33.85,43.45,0,0.15
354952296,1.010100101E+028,FPIX_2-D2,2,122.275,2007.59,90,-32.142857,33.85,43.45,0,0.15
354952300,1.010100101E+028,FPIX_2-D2,2,122.275,2015.59,90,-19.285714,33.85,43.45,0,0.15
354952304,1.010100101E+028,FPIX_2-D2,2,122.275,2007.59,90,-6.428571,33.85,43.45,0,0.15
354952196,1.010100101E+028,FPIX_2-D2,2,122.275,2015.59,90,6.428571,33.85,43.45,0,0.15
354952200,1.010100101E+028,FPIX_2-D2,2,122.275,2007.59,90,19.285714,33.85,43.45,0,0.15
354952204,1.010100101E+028,FPIX_2-D2,2,122.275,2015.59,90,32.142857,33.85,43.45,0,0.15
354952208,1.010100101E+028,FPIX_2-D2,2,122.275,2007.59,90,45,33.85,43.45,0,0.15
354952212,1.010100101E+028,FPIX_2-D2,2,122.275,2015.59,90,57.857143,33.85,43.45,0,0.15
354952216,1.010100101E+028,FPIX_2-D2,2,122.275,2007.59,90,70.714286,33.85,43.45,0,0.15
354952220,1.010100101E+028,FPIX_2-D2,2,122.275,2015.59,90,83.571429,33.85,43.45,0,0.15
354956328,1.010100101E+028,FPIX_2-D2,3,159.575,2003.59,90,95,33.85,43.45,0,0.15
354956332,1.010100101E+028,FPIX_2-D2,3,159.575,2011.59,90,105,33.85,43.45,0,0.15
354956336,1.010100101E+028,FPIX_2-D2,3,159.575,2003.59,90,115,33.85,43.45,0,0.15
354956340,1.010100101E+028,FPIX_2-D2,3,159.575,2011.59,90,125,33.85,43.45,0,0.15
354956344,1.010100101E+028,FPIX_2-D2,3,159.575,2003.59,90,135,33.85,43.45,0,0.15
354956348,1.010100101E+028,FPIX_2-D2,3,159.575,2011.59,90,145,33.85,43.45,0,0.15
354956352,1.010100101E+028,FPIX_2-D2,3,159.575,2003.59,90,155,33.85,43.45,0,0.15
354956356,1.010100101E+028,FPIX_2-D2,3,159.575,2011.59,90,165,33.85,43.45,0,0.15
354956360,1.010100101E+028,FPIX_2-D2,3,159.575,2003.59,90,175,33.85,43.45,0,0.15
354956364,1.010100101E+028,FPIX_2-D2,3,159.575,2011.59,90,-175,33.85,43.45,0,0.15
354956368,1.010100101E+028,FPIX_2-D2,3,159.575,2003.59,90,-165,33.85,43.45,0,0.15
354956372,1.010100101E+028,FPIX_2-D2,3,159.575,2011.59,90,-155,33.85,43.45,0,0.15
354956376,1.010100101E+028,FPIX_2-D2,3,159.575,2003.59,90,-145,33.85,43.45,0,0.15
354956380,1.010100101E+028,FPIX_2-D2,3,159.575,2011.59,90,-135,33.85,43.45,0,0.15
354956384,1.010100101E+028,FPIX_2-D2,3,159.575,2003.59,90,-125,33.85,43.45,0,0.15
354956388,1.010100101E+028,FPIX_2-D2,3,159.575,2011.59,90,-115,33.85,43.45,0,0.15
354956392,1.010100101E+028,FPIX_2-D2,3,159.575,2003.59,90,-105,33.85,43.45,0,0.15
354956396,1.010100101E+028,FPIX_2-D2,3,159.575,2011.59,90,-95,33.85,43.45,0,0.15
354956400,1.010100101E+028,FPIX_2-D2,3,159.575,2003.59,90,-85,33.85,43.45,0,0.15
354956404,1.010100101E+028,FPIX_2-D2,3,159.575,2011.59,90,-75,33.85,43.45,0,0.15
354956408,1.010100101E+028,FPIX_2-D2,3,159.575,2003.59,90,-65,33.85,43.45,0,0.15
354956412,1.010100101E+028,FPIX_2-D2,3,159.575,2011.59,90,-55,33.85,43.45,0,0.15
354956416,1.010100101E+028,FPIX_2-D2,3,159.575,2003.59,90,-45,33.85,43.45,0,0.15
354956420,1.010100101E+028,FPIX_2-D2,3,159.575,2011.59,90,-35,33.85,43.45,0,0.15
354956424,1.010100101E+028,FPIX_2-D2,3,159.575,2003.59,90,-25,33.85,43.45,0,0.15
354956428,1.010100101E+028,FPIX_2-D2,3,159.575,2011.59,90,-15,33.85,43.45,0,0.15
354956432,1.010100101E+028,FPIX_2-D2,3,159.575,2003.59,90,-5,33.85,43.45,0,0.15
354956292,1.010100101E+028,FPIX_2-D2,3,159.575,2011.59,90,5,33.85,43.45,0,0.15
354956296,1.010100101E+028,FPIX_2-D2,3,159.575,2003.59,90,15,33.85,43.45,0,0.15
354956300,1.010100101E+028,FPIX_2-D2,3,159.575,2011.59,90,25,33.85,43.45,0,0.15
354956304,1.010100101E+028,FPIX_2-D2,3,159.575,2003.59,90,35,33.85,43.45,0,0.15
354956308,1.010100101E+028,FPIX_2-D2,3,159.575,2011.59,90,45,33.85,43.45,0,0.15
354956312,1.010100101E+028,FPIX_2-D2,3,159.575,2003.59,90,55,33.85,43.45,0,0.15
354956316,1.010100101E+028,FPIX_2-D2,3,159.575,2011.59,90,65,33.85,43.45,0,0.15
354956320,1.010100101E+028,FPIX_2-D2,3,159.575,2003.59,90,75,33.85,43.45,0,0.15
354956324,1.010100101E+028,FPIX_2-D2,3,159.575,2011.59,90,85,33.85,43.45,0,0.15
354960432,1.01010010100001E+028,FPIX_2-D2,4,196.175,2007.59,90,94.090909,33.85,43.45,0,0.15
354960436,1.01010010100001E+028,FPIX_2-D2,4,196.175,2015.59,90,102.272727,33.85,43.45,0,0.15
354960440,1.01010010100001E+028,FPIX_2-D2,4,196.175,2007.59,90,110.454545,33.85,43.45,0,0.15
354960444,1.01010010100001E+028,FPIX_2-D2,4,196.175,2015.59,90,118.636364,33.85,43.45,0,0.15
354960448,1.01010010100001E+028,FPIX_2-D2,4,196.175,2007.59,90,126.818182,33.85,43.45,0,0.15
354960452,1.01010010100001E+028,FPIX_2-D2,4,196.175,2015.59,90,135,33.85,43.45,0,0.15
354960456,1.01010010100001E+028,FPIX_2-D2,4,196.175,2007.59,90,143.181818,33.85,43.45,0,0.15
354960460,1.01010010100001E+028,FPIX_2-D2,4,196.175,2015.59,90,151.363636,33.85,43.45,0,0.15
354960464,1.01010010100001E+028,FPIX_2-D2,4,196.175,2007.59,90,159.545455,33.85,43.45,0,0.15
354960468,1.01010010100001E+028,FPIX_2-D2,4,196.175,2015.59,90,167.727273,33.85,43.45,0,0.15
354960472,1.01010010100001E+028,FPIX_2-D2,4,196.175,2007.59,90,175.909091,33.85,43.45,0,0.15
354960476,1.01010010100001E+028,FPIX_2-D2,4,196.175,2015.59,90,-175.909091,33.85,43.45,0,0.15
354960480,1.01010010100001E+028,FPIX_2-D2,4,196.175,2007.59,90,-167.727273,33.85,43.45,0,0.15
354960484,1.01010010100001E+028,FPIX_2-D2,4,196.175,2015.59,90,-159.545455,33.85,43.45,0,0.15
354960488,1.01010010100001E+028,FPIX_2-D2,4,196.175,2007.59,90,-151.363636,33.85,43.45,0,0.15
354960492,1.01010010100001E+028,FPIX_2-D2,4,196.175,2015.59,90,-143.181818,33.85,43.45,0,0.15
354960496,1.01010010100001E+028,FPIX_2-D2,4,196.175,2007.59,90,-135,33.85,43.45,0,0.15
354960500,1.01010010100001E+028,FPIX_2-D2,4,196.175,2015.59,90,-126.818182,33.85,43.45,0,0.15
354960504,1.01010010100001E+028,FPIX_2-D2,4,196.175,2007.59,90,-118.636364,33.85,43.45,0,0.15
354960508,1.01010010100001E+028,FPIX_2-D2,4,196.175,2015.59,90,-110.454545,33.85,43.45,0,0.15
354960512,1.01010010100001E+028,FPIX_2-D2,4,196.175,2007.59,90,-102.272727,33.85,43.45,0,0.15
354960516,1.01010010100001E+028,FPIX_2-D2,4,196.175,2015.59,90,-94.090909,33.85,43.45,0,0.15
354960520,1.01010010100001E+028,FPIX_2-D2,4,196.175,2007.59,90,-85.909091,33.85,43.45,0,0.15
354960524,1.01010010100001E+028,FPIX_2-D2,4,196.175,2015.59,90,-77.727273,33.85,43.45,0,0.15
354960528,1.01010010100001E+028,FPIX_2-D2,4,196.175,2007.59,90,-69.545455,33.85,43.45,0,0.15
354960532,1.01010010100001E+028,FPIX_2-D2,4,196.175,2015.59,90,-61.363636,33.85,43.45,0,0.15
354960536,1.01010010100001E+028,FPIX_2-D2,4,196.175,2007.59,90,-53.181818,33.85,43.45,0,0.15
354960540,1.01010010100001E+028,FPIX_2-D2,4,196.175,2015.59,90,-45,33.85,43.45,0,0.15
354960544,1.01010010100001E+028,FPIX_2-D2,4,196.175,2007.59,90,-36.818182,33.85,43.45,0,0.15
354960548,1.01010010100001E+028,FPIX_2-D2,4,196.175,2015.59,90,-28.636364,33.85,43.45,0,0.15
354960552,1.01010010100001E+028,FPIX_2-D2,4,196.175,2007.59,90,-20.454545,33.85,43.45,0,0.15
354960556,1.01010010100001E+028,FPIX_2-D2,4,196.175,2015.59,90,-12.272727,33.85,43.45,0,0.15
354960560,1.01010010100001E+028,FPIX_2-D2,4,196.175,2007.59,90,-4.090909,33.85,43.45,0,0.15
354960388,1.01010010100001E+028,FPIX_2-D2,4,196.175,2015.59,90,4.090909,33.85,43.45,0,0.15
354960392,1.01010010100001E+028,FPIX_2-D2,4,196.175,2007.59,90,12.272727,33.85,43.45,0,0.15
354960396,1.01010010100001E+028,FPIX_2-D2,4,196.175,2015.59,90,20.454545,33.85,43.45,0,0.15
354960400,1.01010010100001E+028,FPIX_2-D2,4,196.175,2007.59,90,28.636364,33.85,43.45,0,0.15
354960404,1.01010010100001E+028,FPIX_2-D2,4,196.175,2015.59,90,36.818182,33.85,43.45,0,0.15
354960408,1.01010010100001E+028,FPIX_2-D2,4,196.175,2007.59,90,45,33.85,43.45,0,0.15
354960412,1.01010010100001E+028,FPIX_2-D2,4,196.175,2015.59,90,53.181818,33.85,43.45,0,0.15
354960416,1.01010010100001E+028,FPIX_2-D2,4,196.175,2007.59,90,61.363636,33.85,43.45,0,0.15
354960420,1.01010010100001E+028,FPIX_2-D2,4,196.175,2015.59,90,69.545455,33.85,43.45,0,0.15
354960424,1.01010010100001E+028,FPIX_2-D2,4,196.175,2007.59,90,77.727273,33.85,43.45,0,0.15
354960428,1.01010010100001E+028,FPIX_2-D2,4,196.175,2015.59,90,85.909091,33.85,43.45,0,0.15
