
  x              y             z     Side   Disk    Ring   Module
10.1245      -3.67714      -230.569     1      11      2      27
10.875      -4.2119      -230.569     1      11      2      27
11.6686      -4.69023      -230.569     1      11      2      27
11.6623      0.332521      -231.369     1      11      2      28
10.5531      0.413061      -231.369     1      11      2      28
11.0674      -0.948929      -231.369     1      11      2      28
14.1465      -2.03049      -231.369     1      11      2      28
11.5251      -2.76242      -231.369     1      11      2      28
12.5844      -2.91364      -231.369     1      11      2      28
15.2587      0.815582      -230.169     1      11      3      1
13.7561      2.36785      -230.169     1      11      3      1
13.8078      2.36815      -230.969     1      11      3      2
17.5753      4.13628      -230.969     1      11      3      2
17.3095      4.20973      -230.969     1      11      3      2
13.9667      3.43825      -230.969     1      11      3      2
16.4958      5.15922      -230.969     1      11      3      2
15.917      5.65537      -230.969     1      11      3      2
15.9177      5.71155      -230.969     1      11      3      2
12.8955      6.46797      -230.169     1      11      3      3
12.2187      10.4669      -230.969     1      11      3      4
12.1879      10.4148      -230.169     1      11      3      5
10.8968      10.5733      -230.169     1      11      3      5
10.7768      11.1604      -230.169     1      11      3      5
11.2627      12.298      -230.169     1      11      3      5
9.83966      11.2258      -230.169     1      11      3      5
8.98165      14.102      -230.969     1      11      3      6
8.00164      15.8256      -230.169     1      11      3      7
5.38514      12.9475      -230.169     1      11      3      7
5.35966      16.4265      -230.969     1      11      3      8
3.10152      14.4197      -230.969     1      11      3      8
2.94563      13.9432      -230.969     1      11      3      8
3.22343      17.2701      -230.969     1      11      3      8
2.71216      15.9854      -230.969     1      11      3      8
2.8789      17.2204      -230.169     1      11      3      9
2.75119      15.9424      -230.169     1      11      3      9
2.86473      17.2401      -230.169     1      11      3      9
2.57306      14.1402      -230.169     1      11      3      9
2.18654      15.5982      -230.169     1      11      3      9
1.93997      15.7372      -230.169     1      11      3      9
1.43486      15.1241      -230.169     1      11      3      9
0.219452      16.5583      -230.169     1      11      3      9
-0.123039      16.9086      -230.169     1      11      3      9
-0.125519      16.9672      -230.969     1      11      3      10
-0.550748      17.3923      -230.969     1      11      3      10
-1.37172      16.617      -230.969     1      11      3      10
-1.34481      14.6142      -230.969     1      11      3      10
-1.34566      14.6495      -230.969     1      11      3      10
-1.61629      15.0178      -230.969     1      11      3      10
-2.11397      14.4818      -230.969     1      11      3      10
-2.07119      13.7921      -230.969     1      11      3      10
-2.76238      17.3898      -230.969     1      11      3      10
-2.11886      14.3456      -230.169     1      11      3      11
-3.06645      13.6828      -230.169     1      11      3      11
-3.67253      13.5987      -230.169     1      11      3      11
-10.1348      14.7856      -230.169     1      11      3      13
-9.90049      11.286      -230.169     1      11      3      13
-9.93227      11.3254      -230.969     1      11      3      14
-10.126      9.90152      -230.969     1      11      3      14
-11.9246      11.3276      -230.969     1      11      3      14
-11.7629      8.62423      -230.169     1      11      3      15
-11.5399      8.24224      -230.169     1      11      3      15
-12.0648      8.20825      -230.169     1      11      3      15
-13.4331      7.75491      -230.969     1      11      3      16
-16.5625      6.88329      -230.969     1      11      3      16
-15.1166      6.03985      -230.969     1      11      3      16
-16.1431      5.72133      -230.169     1      11      3      17
-13.5038      4.00527      -230.169     1      11      3      17
-14.5393      3.50626      -230.169     1      11      3      17
-14.4803      3.10741      -230.169     1      11      3      17
-14.3172      2.56937      -230.169     1      11      3      17
-14.3657      2.56055      -230.969     1      11      3      18
-13.9747      0.903376      -230.969     1      11      3      18
-14.9193      -1.01956      -230.169     1      11      3      19
-14.1243      -1.9504      -230.169     1      11      3      19
-16.8973      -3.75734      -230.969     1      11      3      20
-17.5471      -4.38807      -230.969     1      11      3      20
-13.5167      -3.37719      -230.969     1      11      3      20
-15.2428      -4.21684      -230.969     1      11      3      20
-13.4979      -3.87274      -230.969     1      11      3      20
-13.8204      -4.02282      -230.969     1      11      3      20
-15.8579      -8.47734      -230.169     1      11      3      21
-12.0929      -7.55043      -230.969     1      11      3      22
-11.8639      -7.50679      -230.969     1      11      3      22
-15.0466      -9.76816      -230.969     1      11      3      22
-14.4153      -9.68626      -230.969     1      11      3      22
-11.9877      -8.21974      -230.969     1      11      3      22
-10.7212      -10.7964      -230.169     1      11      3      23
-9.69927      -11.1533      -230.169     1      11      3      23
-10.8798      -13.6729      -230.969     1      11      3      24
-7.9736      -16.2032      -230.169     1      11      3      25
-5.18575      -13.0405      -230.169     1      11      3      25
-5.17295      -14.0573      -230.169     1      11      3      25
-5.25674      -15.062      -230.169     1      11      3      25
-5.32396      -14.8296      -230.969     1      11      3      26
-4.96507      -13.7545      -230.969     1      11      3      26
-3.85153      -16.1466      -230.969     1      11      3      26
-2.50178      -15.0116      -230.969     1      11      3      26
-2.47818      -14.7762      -230.169     1      11      3      27
-2.07963      -17.5411      -230.169     1      11      3      27
1.11399      -15.4436      -230.969     1      11      3      28
2.00836      -13.7775      -230.969     1      11      3      28
2.22439      -14.8691      -230.969     1      11      3      28
2.23112      -14.4007      -230.169     1      11      3      29
3.47751      -16.2571      -230.169     1      11      3      29
3.4736      -13.9054      -230.169     1      11      3      29
3.80682      -14.8215      -230.169     1      11      3      29
3.81545      -14.8088      -230.169     1      11      3      29
4.11085      -15.5822      -230.169     1      11      3      29
5.17633      -16.0507      -230.169     1      11      3      29
6.72991      -14.1099      -230.969     1      11      3      30
7.5124      -14.7724      -230.969     1      11      3      30
7.34843      -12.5733      -230.969     1      11      3      30
7.94856      -13.5467      -230.969     1      11      3      30
8.07788      -13.404      -230.969     1      11      3      30
